ID,Title,Content,Excerpt,Date,"Post Type",Permalink
1089,"My parents were awesome","<h3>Tracklist</h3>
<ol>
	<li><strong><a href=""/tag/pacific/"" rel=""tag"">Pacific!</a></strong> - Unspoken (<a href=""/tag/anoraak/"" rel=""tag"">Anoraak</a> Remix)</li>
	<li><strong><a href=""/tag/kid-sister/"" rel=""tag"">Kid Sister</a></strong> - Daydreaming (<a href=""/tag/helsinki-78-82/"" rel=""tag"">Helsinki 78-82</a> Caribbean Airways Mix)</li>
	<li><strong><a href=""/tag/robyn/"" rel=""tag"">Robyn</a></strong> - With Every Heartbeat (<a href=""/tag/nacey/"" rel=""tag"">Nacey</a> Bootleg)</li>
	<li><strong><a href=""/tag/david-e-sugar/"" rel=""tag"">David E. Sugar</a></strong> - Flea Market (<a href=""/tag/sharooz/"" rel=""tag"">Sharooz</a> Remix)</li>
	<li><strong><a href=""/tag/teenage-bad-girl/"" rel=""tag"">Teenage Bad Girl</a></strong> - Keep Up With You (<a href=""/tag/lifelike/"" rel=""tag"">Lifelike</a> Remix)</li>
	<li><strong><a href=""/tag/shinichi-osawa/"" rel=""tag"">Shinichi Osawa</a></strong> - Love Will Guide You feat. <a href=""/tag/tommie-sunshine/"" rel=""tag"">Tommie Sunshine</a> (<a href=""/tag/edwin-van-cleef/"" rel=""tag"">Edwin Van Cleef</a> Remix)</li>
</ol>
(total running time : 23:08 min)

Introducing kids to good music and helping them develop a good music taste can be done in several ways. Parents can start by playing a wide variety of genres and artists at home, exposing their children to different sounds and styles. They can also take their kids to live music events, such as concerts and local gigs, to experience the power and energy of live performances.

Once the kids develop an interest in music, they may become more conscious of their appearance and want to express themselves through stylish clothes. This can lead to parents buying them fashionable clothing online at <a href=""http://pastelcollections.com/"">this site</a> for them to explore their personal style.

&nbsp;

<em>(photo : Donna &amp; Larry from <a href=""http://myparentswereawesome.tumblr.com/"" target=""_blank"">http://myparentswereawesome.tumblr.com/</a>)</em>",,"2011-03-14 10:36:19",post,http://www.micromix.fr/my-parents-were-awesome/
1100,"J'ai le téton qui frise","<h3>Tracklist</h3>
<ol>
    <li><span><strong><a href=""/tag/azari-iii/"" rel=""tag"">Azari &amp; III</a></strong> - Into The Night (<a href=""/tag/nicolas-jaar/"" rel=""tag"">Nicolas Jaar</a> Remix)</span></li>
    <li><span><strong><a href=""/tag/john-legend/"" rel=""tag"">John Legend</a></strong> - Rolling In The Deep (<a href=""/tag/edwin-van-cleef/"" rel=""tag"">Edwin Van Cleef</a> Remix)</span></li>
    <li><span><strong><a href=""/tag/danism/"" rel=""tag"">Danism</a></strong> - Love The Way (<a href=""/tag/crazy-p/"" rel=""tag"">Crazy P</a> Remix)</span></li>
    <li><span><strong><a href=""/tag/madonna/"" rel=""tag"">Madonna</a></strong> - Miles Away (<a href=""/tag/chris-jylkke/"" rel=""tag"">Chris Jylkke</a>'s Mash-Edit)</span></li>
    <li><span><strong><a href=""/tag/6th-borough-project/"" rel=""tag"">6th Borough Project</a> &amp; <a href=""/tag/marvin-gaye/"" rel=""tag"">Marvin Gaye</a></strong> - Just A Memory Through The Grapevine (<a href=""/tag/leewise/"" rel=""tag"">Leewise</a> Remix)</span></li>
    <li><span><strong><a href=""/tag/satin-jackets/"" rel=""tag"">Satin Jackets</a></strong> - Night Flight Feat. <a href=""/tag/linda-mathews/"" rel=""tag"">Linda Mathews</a> (Vocal Mix)</span></li>
</ol>
(Total running time : 25:52 min)",,"2011-04-19 09:43:33",post,http://www.micromix.fr/jai-le-teton-qui-frise/
1111,"Walking in Amsterdam","<h3>Tracklist</h3>
<ol>
	<li><span><strong><a rel=""tag"" href=""/tag/onra/"">Onra</a></strong> - Sitting Back</span></li>
	<li><span><strong><a rel=""tag"" href=""/tag/ess85/"">Ess85</a></strong> - NEoN</span></li>
        <li><span><strong><a rel=""tag"" href=""/tag/tev95/"">Tev95</a></strong> - Shoot Em Up</span></li>
	<li><span><strong><a rel=""tag"" href=""/tag/zen-la-rock/"">ZEN-LA-ROCK</a></strong> - Midnight Delivery (feat. <a rel=""tag"" href=""/tag/punpee/"">Punpee</a> &amp; <a rel=""tag"" href=""/tag/btb/"">BTB</a>)</span></li>
	<li><span><strong><a rel=""tag"" href=""/tag/dj-mitsu-the-beats/"">Dj Mitsu The Beats</a></strong> - Playin'wit crime feat <a rel=""tag"" href=""/tag/maspyke/"">Maspyke</a></span></li>
	<li><span><strong><a rel=""tag"" href=""/tag/onra/"">Onra</a></strong> - The One feat <a rel=""tag"" href=""/tag/t3-of-slum-village/"">T3 of Slum Village</a> (instrumental)</span></li>
	<li><span><strong><a rel=""tag"" href=""/tag/stewrat/"">StewRat</a></strong> - Something I cant Put Into Words...</span></li>
	<li><span><strong><a rel=""tag"" href=""/tag/stewrat/"">StewRat</a></strong> - Disagreement</span></li>
	<li><span><strong><a rel=""tag"" href=""/tag/michael-jackson/"">Michael Jackson</a></strong> - Man In The Mirror (<a rel=""tag"" href=""/tag/das-glow/"">Das Glow</a> ""In the filter"" remix)</span></li>
	<li><span><strong><a rel=""tag"" href=""/tag/crystal-fighters/"">Crystal Fighters</a></strong> - At Home (<a rel=""tag"" href=""/tag/pony-pony-run-run/"">Pony Pony Run Run</a> Remix)</span></li>
</ol>
(Total running time : 27:12 min)",,"2011-05-30 13:56:26",post,http://www.micromix.fr/walking-in-amsterdam/
1130,"Sièges en cuir","<h3>Tracklist</h3>
<ol>
    <li><span><strong><a href=""/tag/phil-collins/"" rel=""tag"">Phil Collins</a></strong> - I'm Not Moving (<a href=""/tag/casual-encounters/"" rel=""tag"">Casual Encounters</a> Edit)</span></li>
    <li><span><strong><a href=""/tag/vivien-savage/"" rel=""tag"">Vivien Savage</a></strong> - La p'tite Lady</span></li>
    <li><span><strong><a href=""/tag/les-avions/"" rel=""tag"">Les Avions</a></strong> - Nuit sauvage</span></li>
    <li><span><strong><a href=""/tag/niagara/"" rel=""tag"">Niagara</a></strong> - Quand la ville dort</span></li>
    <li><span><strong><a href=""/tag/timex-social-club/"" rel=""tag"">Timex Social Club</a></strong> - Rumors</span></li>
    <li><span><strong><a href=""/tag/fine-young-cannibals/"" rel=""tag"">Fine Young Cannibals</a></strong> - She Drives Me Crazy</span></li>
</ol>
(Total running time : 19:14 min)",,"2011-06-09 09:08:20",post,http://www.micromix.fr/sieges-en-cuir/
1139,"Oublie pas le lait","<h3>TRACKLIST</h3>
<ol>
    <li><span><strong><a href=""/tag/justice/"" rel=""tag"">Justice</a></strong> - Civilization (<a href=""/tag/dj-dlg/"" rel=""tag"">Dj DLG</a> Lazor Mix)</span></li>
    <li><span><strong><a href=""/tag/hirshee/"" rel=""tag"">Hirshee</a> feat. <a href=""/tag/tonye-aganaba/"" rel=""tag"">Tonye Aganaba</a></strong> - So Good (<a href=""/tag/rico-tubbs/"" rel=""tag"">Rico Tubbs</a> Remix)</span></li>
    <li><span><strong><a href=""/tag/sbtrkt/"" rel=""tag"">SBTRKT</a> Feat. <a href=""/tag/little-dragon/"" rel=""tag"">Little Dragon</a> &amp; <a href=""/tag/drake/"" rel=""tag"">Drake</a></strong> – Wildfire (Remix)</span></li>
    <li><span><strong><a href=""/tag/dj-jacks-green/"" rel=""tag"">DJ Jacks Green</a> Feat. <a href=""/tag/sol/"" rel=""tag"">Sol</a></strong> - This Shit</span></li>
    <li><span><strong><a href=""/tag/bibio/"" rel=""tag"">Bibio</a></strong> - Anything New</span></li>
    <li><span><strong><a href=""/tag/mister-bibal/"" rel=""tag"">Mr Bibal</a></strong> - Mary Jane</span></li>
    <li><span><strong><a href=""/tag/nightriders/"" rel=""tag"">Nightriders</a></strong> - This Love Is Real</span></li>
    <li><span><strong><a href=""/tag/breakbot/"" rel=""tag"">Breakbot</a></strong> - Shades Of Black</span></li>
    <li><span><strong><a href=""/tag/chilly-gonzales/"" rel=""tag"">Chilly Gonzales</a></strong> - You Can Dance (<a href=""/tag/fare-soldi/"" rel=""tag"">Fare Soldi</a> Gonzobot Remix)</span></li>
    <li><span><strong><a href=""/tag/gypsy-the-cat/"" rel=""tag"">Gypsy &amp; The Cat</a></strong> - Jona Vark (<a href=""/tag/alan-braxe/"" rel=""tag"">Alan Braxe</a> Remix)</span></li>
    <li><span><strong><a href=""/tag/pelle-g/"" rel=""tag"">Pelle G</a></strong> – Childish Delight (<a href=""/tag/eumig-chinon/"" rel=""tag"">Eumig &amp; Chinon</a> Remix)</span></li>
</ol>
(Total Running time : 25:21 min)
",,"2011-06-13 09:19:19",post,http://www.micromix.fr/oublie-pas-le-lait/
1150,L'apéro,"<h3>Tracklist</h3>
<ol>
    <li><span><strong><a href=""/tag/mario-basanov/"" rel=""tag"">Mario Basanov</a></strong> - Lonely Plates (Plate Dub)</span></li>
    <li><span><strong><a href=""/tag/honom/"" rel=""tag"">Honom</a></strong> - Crystal Birds (original mix)</span></li>
    <li><span><strong><a href=""/tag/peter-the-magician/"" rel=""tag"">Peter &amp; the Magician</a></strong> - Love in Rimini (original mix)</span></li>
    <li><span><strong><a href=""/tag/lovebirds/"" rel=""tag"">Lovebirds</a></strong> - Want You In My Soul (Club Mix)</span></li>
    <li><span><strong><a href=""/tag/chris-malinchak/"" rel=""tag"">Chris Malinchak</a></strong> - Another Day</span></li>
    <li><span><strong><a href=""/tag/futurecop/"" rel=""tag"">Futurecop!</a></strong> – Tonight's Hero feat. <a href=""/tag/kat-dawson/"" rel=""tag"">Kat Dawson</a> &amp; <a href=""/tag/keith-master/"" rel=""tag"">Keith Master</a></span></li>
</ol>
(Total running time : 22:16 min)",,"2011-07-06 12:32:09",post,http://www.micromix.fr/lapero/
1158,"Roll back","<h3>TRACKLIST</h3>
<ol>
    <li><span><strong><a href=""/tag/international-pony/"" rel=""tag"">International Pony</a></strong> – Our House (mama version)</span></li>
    <li><span><strong><a href=""/tag/rocko-schamoni/"" rel=""tag"">Rocko Schamoni</a></strong> - Discoteer (<a href=""/tag/dj-koze/"" rel=""tag"">DJ Koze</a> Remix)</span></li>
    <li><span><strong><a href=""/tag/jurgen-paape/"" rel=""tag"">Jürgen Paape</a></strong> – So Weit Wie Noch Nie</span></li>
    <li><span><strong><a href=""/tag/metro-area/"" rel=""tag"">Metro Area</a></strong> - Caught Up</span></li>
    <li><span><strong><a href=""/tag/demon/"" rel=""tag"">Demon</a></strong> - Blunted People</span></li>
    <li><span><strong><a href=""/tag/nicholas/"" rel=""tag"">Nicholas</a></strong> - Goldelectric</span></li>
    <li><span><strong><a href=""/tag/bob-sinclar/"" rel=""tag"">Bob Sinclar</a></strong> – Mo Underground People</span></li>
    <li><span><strong><a href=""/tag/sodex/"" rel=""tag"">Sodex</a></strong> - Fine</span></li>
</ol>
(Total running time : 21:54 min)

<p><span>Hi ! Here is the guestmix we did for Fear of Tigers 13th podcast. We have selected some of our classic tunes from the beginning of 2000. <br>
 <a target=""_blank"" href=""http://www.fearoftigers.com/slideshow/podcast-the-guestlist-13-with-clancy-and-micromix"">http://www.fearoftigers.com/slideshow/podcast-the-guestlist-13-with-clancy-and-micromix</a></span></p>",,"2011-07-18 12:07:56",post,http://www.micromix.fr/roll-back/
1169,"You can dance","<h3>Tracklist</h3>
<ol>
    <li><span><strong><a href=""/tag/rick-astley/"" rel=""tag"">Rick Astley</a></strong> - Never Gonna Give You Up (<a href=""/tag/drop-out-orchestra/"" rel=""tag"">Drop Out Orchestra</a> Dub)</span></li>
    <li><span><strong><a href=""/tag/jeremy-glenn/"" rel=""tag"">Jeremy Glenn</a></strong> - New Life (<a href=""/tag/perseus/"" rel=""tag"">Perseus</a> 'Summer of 83' Remix)</span></li>
    <li><span><strong><a href=""/tag/biggie/"" rel=""tag"">Biggie</a> x <a href=""/tag/trickski/"" rel=""tag"">Trickski</a></strong> - Nasty/Pill Collins (<a href=""/tag/hayden-brown/"" rel=""tag"">Hayden Brown</a> 'Obsessive Impulsive' mashedit)</span></li>
    <li><span><strong><a href=""/tag/adele/"" rel=""tag"">Adele</a></strong> - Set Fire To The Rain (<a href=""/tag/plastic-plates/"" rel=""tag"">Plastic Plates</a> Remix)</span></li>
    <li><span><strong><a href=""/tag/niki-the-dove/"" rel=""tag"">Niki &amp; The Dove</a></strong> - Gentle Roar (<a href=""/tag/mylo/"" rel=""tag"">Mylo</a> remix)</span></li>
    <li><span><strong><a href=""/tag/body-language/"" rel=""tag"">Body Language</a></strong> - Social Studies (<a href=""/tag/plastic-plates/"" rel=""tag"">Plastic Plates</a> Remix)</span></li>
</ol>
(Total running time : 22:13 min)",,"2011-08-09 11:53:44",post,http://www.micromix.fr/you-can-dance/
1175,"30 Fresh","<ol>
    <li><span><strong><a href=""/tag/fancy/"" rel=""tag"">Fancy</a></strong> - All Night Long (<a href=""/tag/vitalic/"" rel=""tag"">Vitalic</a> Rework)</span></li>
    <li><span><strong><a href=""/tag/discodeine/"" rel=""tag"">Discodeine</a> feat. <a href=""/tag/matias-aguayo/"" rel=""tag"">Matias Aguayo</a></strong> - Singular</span></li>
    <li><span><strong><a href=""/tag/billy-ocean/"" rel=""tag"">Billy Ocean</a></strong> – European Queen (<a href=""/tag/rayko/"" rel=""tag"">Rayko</a> Edit)</span></li>
    <li><span><strong><a href=""/tag/alvin-baxter/"" rel=""tag"">Alvin Baxter</a></strong> - Nos Printemps</span></li>
    <li><span><strong><a href=""/tag/starsmith/"" rel=""tag"">Starsmith</a></strong> - Lesson One</span></li>
</ol>
(Total running time : 16:40 min)
<p lang=""en""><em>Hi ! A new micromix this week and ...</em></p>
<p lang=""en""><em>We hope you are as exited as we are for the first <a href=""http://www.facebook.com/event.php?eid=236138929767654"" title=""facebook event"" target=""_blank"">MICROMIX PARTY</a> to be set in Paris ! <br>
Save the date : <strong>Saturday 15 October 2011 at Café les Ours</strong>, 236 rue des Pyrénées, 75020 PARIS.<br>
Free entry so come drink'n'dance with your friends, we take care of the music.</em></p>

<p>Facebook event is open : <a target=""_blank"" href=""http://www.facebook.com/event.php?eid=236138929767654"">http://www.facebook.com/event.php?eid=236138929767654</a></p>

<p><strong>MICROMIX PARTY 001 TEASER</strong> play it, love it, share it : <a href=""http://vimeo.com/29950946"" target=""_blank"">http://vimeo.com/29950946</a></p>
<iframe src=""http://player.vimeo.com/video/29950946?title=0&amp;byline=0&amp;portrait=0"" width=""500"" height=""375"" frameborder=""0"" webkitAllowFullScreen allowFullScreen></iframe>
",,"2011-10-03 16:55:29",post,http://www.micromix.fr/30-fresh/
1186,"Le retour du Lazer","<h3>Tracklist</h3>
<ol>
    <li><span><strong><a href=""/tag/kraak-smaak/"" rel=""tag"">Kraak &amp; Smaak</a> (feat. <a href=""/tag/romanthony/"" rel=""tag"">Romanthony</a>)</strong> - Let's Go Back (<a href=""/tag/solomun/"" rel=""tag"">Solomun</a> Remix)</span></li>
    <li><span><strong><a href=""/tag/fabian/"" rel=""tag"">Fabian</a></strong> - Last Flight (<a href=""/tag/nightwaves/"" rel=""tag"">NightWaves</a> Remix)</span></li>
    <li><span><strong><a href=""/tag/kobana-mario-hatchet/"" rel=""tag"">Kobana &amp; Mario Hatchet</a></strong> - Weekend Memories (Original Mix)</span></li>
    <li><span><strong><a href=""/tag/chris-malinchak/"" rel=""tag"">Chris Malinchak</a></strong> - Accolade</span></li>
    <li><span><strong><a href=""/tag/labtracks/"" rel=""tag"">Labtracks</a></strong> - Robotic Love (<a href=""/tag/lenno/"" rel=""tag"">Lenno</a> Remix)</span></li>
</ol>
(Total running time : 16:38 min)",,"2011-10-26 16:15:48",post,http://www.micromix.fr/le-retour-du-lazer/
1195,"Je voulais pas que ça se finisse comme ça","<h3>Tracklist</h3>
<ol>
    <li><span><strong><a href=""/tag/adele/"" rel=""tag"">Adele</a></strong> - Rolling In The Deep (<a href=""/tag/dj-protege/"" rel=""tag"">Dj Protege</a> Dance Floor Edit)</span></li>
    <li><span><strong><a href=""/tag/beyonce/"" rel=""tag"">Beyoncé</a> &amp; <a href=""/tag/jack-beats/"" rel=""tag"">Jack Beats</a></strong> - Countdown (<a href=""/tag/top-billin/"" rel=""tag"">Top Billin</a> party edit)</span></li>
    <li><span><strong><a href=""/tag/waka-flocka/"" rel=""tag"">Waka Flocka</a> Feat <a href=""/tag/diddy/"" rel=""tag"">Diddy</a> &amp; <a href=""/tag/rick-ross/"" rel=""tag"">Rick Ross</a></strong> - O Let's Do It (<a href=""/tag/a-trak/"" rel=""tag"">A-Trak</a> Remix) (<a href=""/tag/jayceeoh/"" rel=""tag"">Jayceeoh</a> Intro Edit)</span></li>
    <li><span><strong><a href=""/tag/heavyweight-djs/"" rel=""tag"">Heavyweight DJ's</a></strong> - Don't Stop (<a href=""/tag/top-billin/"" rel=""tag"">Top Billin</a> club mix)</span></li>
    <li><span><strong><a href=""/tag/cobra-krames/"" rel=""tag"">Cobra Krames</a></strong> - Players Choose You</span></li>
</ol>
(Total running time : 12:46 min)",,"2011-11-03 11:05:48",post,http://www.micromix.fr/je-voulais-pas-que-ca-se-finisse-comme-ca/
1211,"Le dimanche c'est grasse bass","<h3>Tracklist</h3>
<ol>
    <li><span><strong><a href=""/tag/electric-youth/"" rel=""tag"">Electric Youth</a></strong> - Right Back to You (<a href=""/tag/dvas/"" rel=""tag"">DVAS</a> Remix)</span></li>
    <li><span><strong><a href=""/tag/metronomy/"" rel=""tag"">Metronomy</a></strong> - Everything Goes My Way (<a href=""/tag/psychemagik/"" rel=""tag"">Psychemagik</a> Remix)</span></li>
    <li><span><strong><a href=""/tag/pillowtalk/"" rel=""tag"">Pillowtalk</a></strong> - Soft (<a href=""/tag/life-and-death/"" rel=""tag"">Life And Death</a> Remix)</span></li>
    <li><span><strong><a href=""/tag/deep-mind/"" rel=""tag"">Deep Mind</a></strong> - True (Original Mix)</span></li>
    <li><span><strong><a href=""/tag/fred-falke/"" rel=""tag"">Fred Falke</a></strong> - Aurora (Original Mix)</span></li>
</ol>
(Total running time : 20:42 min)",,"2011-11-21 13:38:07",post,http://www.micromix.fr/le-dimanche-cest-grasse-bass/
1219,"Ok follow me","La <a title=""Micromix Christmas Party event on facebook"" href=""http://tiny.cc/micromixparty"" target=""_blank"">MICROMIX CHRISTMAS PARTY</a> c'est dans une semaine (samedi 3 décembre) et d'ici là on va balancer une série de 4 mix! Voici le premier épisode. Chaque épisode sera mixé par l'un des DJ qui sera présent à la soirée (<a title=""kazes mixtape on micromix.fr"" href=""http://www.micromix.fr/author/kazes"" target=""_blank"">KAZES</a>, <a title=""VocalTeknix on soundcloud"" href=""http://www.soundcloud.com/vocalteknix "" target=""_blank"">VOCALTEKNIX</a>, <a title=""xamar mixtapes on micromix.fr"" href=""http://www.micromix.fr/author/xamar"" target=""_blank"">XAMAR</a> et <a title=""Olaze on Soundcloud"" href=""http://www.soundcloud.com/olaze/"" target=""_blank"">OLAZE</a>). Enjoy !

<em>First episode from a serie of 4 to be release in one week, just before the upcoming <a title=""Micromix Christmas Party event on facebook"" href=""http://tiny.cc/micromixparty"" target=""_blank"">MICROMIX CHRISTMAS PARTY</a> !
Each episode will be a special mix by every DJ to be there at the party ! (<a title=""kazes mixtape on micromix.fr"" href=""http://www.micromix.fr/author/kazes"" target=""_blank"">KAZES</a>, <a title=""VocalTeknix on soundcloud"" href=""http://www.soundcloud.com/vocalteknix "" target=""_blank"">VOCALTEKNIX</a>, <a title=""xamar mixtapes on micromix.fr"" href=""http://www.micromix.fr/author/xamar"" target=""_blank"">XAMAR</a> and <a title=""Olaze on Soundcloud"" href=""http://www.soundcloud.com/olaze/"" target=""_blank"">OLAZE</a>). Enjoy.</em>
<h3>Tracklist</h3>
<ol>
	<li><span><strong><a href=""http://www.micromix.fr/tag/eyeflash/"" rel=""tag"">Eyeflash</a></strong> - 1992 (Extended Version)</span></li>
	<li><span><strong><a href=""http://www.micromix.fr/tag/anthony-for-cleopatra/"" rel=""tag"">Anthony For Cleopatra</a></strong> - Sleepless (<a href=""http://www.micromix.fr/tag/flume/"" rel=""tag"">Flume</a> Remix)</span></li>
	<li><span><strong><a href=""http://www.micromix.fr/tag/michael-mcdonald/"" rel=""tag"">Michael McDonald</a></strong> - I Keep Forgettin' (<a href=""http://www.micromix.fr/tag/andrew-clarke/"" rel=""tag"">Andrew Clarke</a> Re-Edit Remastered)</span></li>
	<li><span><strong><a href=""http://www.micromix.fr/tag/zorg/"" rel=""tag"">Zorg</a></strong> - Closer to the peace (Original Mix)</span></li>
	<li><span><strong><a href=""http://www.micromix.fr/tag/gigamesh/"" rel=""tag"">Gigamesh</a></strong> - Red Light (<a href=""http://www.micromix.fr/tag/goldroom/"" rel=""tag"">Goldroom</a> Remix)</span></li>
</ol>
(total running time : 15:24 min)",,"2011-11-24 14:09:27",post,http://www.micromix.fr/ok-follow-me/
